"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW005"
"2013","AT",39361302,598.119298245614,,"5","2013","12","11",1938,"2","2","3","AT","2",,"2","7","2","1",,,"2","61",,,,,,,,,,,"15","2","2","2","2",,"2",,0,0,0,22004,600,0,0,0,0,0,0,0,0,,"10","8","8","8","4","4","1","3","2",,,"7","2","5","5","10","1",,"5",,"3","2","1","1","1","1","1","1","1","498.815217746299"
"2013","AT",39442901,598.119298245614,,"6","2013","20","7",1958,"2","2","1","AT","2",,"4","1","2",,,,,"32",,,"l-n",,"13",,"1","2",,,"19","1","2","3","1",,"2","5",16556,0,0,3090,0,0,0,0,0,0,0,0,0,,,"7","5","7","4","5","3","4","1",,"3","5","5","99","8",,"1","1","7","8","10","1","3","1","1","1","1","1","5","607.515289795516"
"2013","AT",39442902,598.119298245614,,"5","2013","15","1",1994,"1","1","3","AT","2","4","2","1","1","2",,,"2","71",,,"f",,,,"2",,,,,"1","1","2","2",,"2",,0,0,0,5226,0,0,0,0,0,0,0,0,0,2450,"10","9","10",,"3","4","3","4","1",,,"8","7","4","7",,"1","1",,"8","10","1","1","1","1","1","1","1","5","686.099591494465"
"2013","AT",39479901,598.119298245614,,"3","2013","23","3",1947,"2","2","3","AT","2",,"3","7","2","1",,,,"52","40",,,,,"1","2",,,,"17","1","2","3","2",,"2",,0,0,0,0,0,0,0,0,25129,0,0,0,0,3000,"7","8","5","5","4","2","2",,"3","8",,"10","6","3","10","10","1","1","3","6","8","1","1","1","1","1","1","1","3","530.869139580969"
"2013","AT",39479902,598.119298245614,,"6","2013","17","11",1942,"1","2","2","AT","2",,"3","7","1",,,,"3","94","39",,,,,"1","2","2",,,"15","4","1","3","2",,"2",,0,238,0,1791,1200,0,0,0,33852,0,0,0,0,5000,"6",,"5","6","4","5","2",,,"5",,"7","6",,"5","7","1","2","8","10","9","1","1","1","1","1","3","1","3","2044.48511643262"
"2013","AT",39508801,598.119298245614,,"4","2013","17","4",1959,"1","5","3","AT","2",,"3","8","2",,,,"3","NAs","39",,,,"11","2","2","2",,"10","18","5","1","3","2",,"2",,0,0,0,0,1200,0,0,0,0,0,0,18106,0,,,"7","9","7","5","5","3","4","2",,"10",,,"8",,"10","1","1","5","10",,"1","1","1","1","3","1","1","1","471.782899983841"
"2013","AT",39508802,598.119298245614,,"3","2013","15","9",1963,"2","2","2","AT","2",,"3","1","1",,,,"3","51","38",,"g",,"5","1","2",,,,"19","2","2","3","2",,"2",,66092,0,0,2081,0,0,0,0,0,0,0,4951,0,,"7","5","7","10","4","5",,"4","2","9","10","8","5","7","7","8","1","1","5","10","7","3","1","1","1","1","1","1","4","789.144449165482"
"2013","AT",39519001,598.119298245614,,"3","2013","18","7",1960,"1","2","3","AT","2",,"2","1","1",,,,"3","73","80",,"f",,,,"2",,"1",,"21","4","2","3","2",,"2",,31843,0,0,7516,0,0,0,0,0,0,0,0,0,1930,,"8","8","5","3","4","3",,"2",,,"4","0","8","99","10","2","1","5","9",,"3","1","1","1","2","1","1","5","1284.20636325714"
"2013","AT",39519002,598.119298245614,,"6","2013","14","6",1963,"2","2","1","Other","2",,"2","1","2",,"2",,"3","93",,,"o",,"13","1",,"2",,,"15","3","2","1","2",,"2",,29262,0,0,0,0,0,0,0,0,0,0,0,0,1700,"10","6","10","8","2","5","1",,"3",,,"5",,"2","8","10","1","1","5","8","10","2","1","1","3","3","1","1","4",
"2013","AT",39603801,598.119298245614,,"4","2013","20","8",1933,"1","3","2","AT","2",,"2","7","1","1",,,"1","71","40",,,,"10",,"1","2",,,"18","3","1","2","2",,"2",,0,0,0,3363,0,0,0,0,39839,0,0,0,0,,"8",,"10","8","5",,,"4",,,,"10","5","3","9","10","1","1","2","8","10","1","1","1","1","3","1","1","3",
"2013","AT",39603802,598.119298245614,,"6","2013","8","9",1945,"2","5","1","AT","2",,"3","7","2",,"1",,"3","33",,,,,"6","1","2",,,,"18","1","1","3","2",,"2",,0,0,0,17114,700,0,0,0,8429,8354,0,0,0,1300,"8","8","8","8","4","5","3","4","2",,"6","7","4","6","7","6","1","1","10","10","10","4","1","1","1","1","1","1","6",
"2013","AT",39645001,598.119298245614,,"3","2013","15","11",1932,"2","4","3","AT","2",,"3","7","2","1",,,"3","52",,,,,,"1","2",,,,"15","1","2","2","2",,"2",,0,0,0,1671,0,0,0,0,12249,0,0,0,0,,"7","7",,"10","5","5","2","4","2","10",,"5","5","5","8","10","1","1","9","6","9",,"1","1","1","1","1","1","5","1046.82176444103"
"2013","AT",39645002,598.119298245614,,"4","2013","20","10",1962,"1","2","1","AT","2",,"3","1","2","1",,,"3","33","50",,"g",,"13",,"1",,"2",,"16","3","2","3","2",,"2",,18913,0,0,9403,0,0,0,0,0,0,0,0,0,1900,"7","10","10","10","3","5","1","3",,,,"8","1",,"7","8","1",,"7","9","9","1","1","1","1","1","1","1","2",
"2013","AT",39789801,598.119298245614,,"5","2013","43","8",1945,"2","4","3","EU","2",,"4","7","2",,,,"3","31","15",,,,,"1","2","2",,,"48","3","2","3","2",,"2",,688,0,0,3829,0,0,0,0,5780,0,0,0,0,,"10","9",,,"5","5","2","4","3","6","9","3","3",,"8","10",,"1","7","10","9",,"1","1","1","1","1","1","1","1444.61636875612"
"2013","AT",39789802,598.119298245614,,"3","2013","39","1",1952,"1","2","1","Other","2",,"0-1","5","1","1",,,"3","NAs","43",,,,,"1","1",,,,"19","4","1","3","2",,"2",,4837,0,,0,0,0,0,3621,0,8503,0,0,0,,"9","6","8",,"4","5","3","4","2",,"7","8","8","5",,,"1","1","5","10","9","1","1","1","1","3","3","1","1","2165.55540074702"
"2013","AT",39804401,598.119298245614,,"3","2013","23","7",1949,"1","5","3","AT","2",,"3","7","1",,,,"3","82","50",,,,"2","1","2",,"1",,"15","4","2","1","2",,"2",,0,0,0,1810,0,0,0,0,18661,0,0,0,0,2000,"10","10","8","2","3","4","2","4","2",,"10","4","5",,"10","10","1","1","5","10","8","1","1","1","3","1","1","3","5","637.710566086963"
"2013","AT",39804402,598.119298245614,,"7","2013","20","12",1952,"2","2","3","Other","2",,"0-1","10","1",,"2",,,"53",,,,,,,"2",,,"11",,"2","2","2","2",,"2",,0,0,0,9424,0,0,0,0,0,0,0,0,6836,,"10",,"8","10","5","4","2",,"2",,"9","3","0","10","10","10","1","2",,"10","8","2","1","1","1","1","1","1","1",
"2013","AT",39848001,598.119298245614,,"3","2013","25","4",1959,"2","2","1","AT","2",,"4","1","1","1",,,"3","41",,,"r-u",,,"1","2",,,"10","31","2","2","3","2",,"2",,5978,0,0,0,600,0,0,0,0,0,0,0,0,,"6","9","8","8","3","5","2","3","2",,,"10",,"4","0","9","1","1","8","9","8","1","1","1","1","3","1","1","5","865.810263768173"
"2013","AT",39848002,598.119298245614,,"5","2013","12","9",1992,"2","1","3","AT","2",,"4","10","2","2",,,"3","NAs",,,,,,"1","2",,,,,"3","2","3","2",,"2",,0,0,0,3405,0,0,0,460,0,0,178,0,0,1800,"10","8","5","0","4","4","2",,"2","10","10","10","10","5","10","9","1","1","8","8","10","2","1","1","1","3","1","1","1","518.427714789227"
"2013","AT",39860101,598.119298245614,,"5","2013","21","12",1943,"1","1","1","AT","2",,"5","7","2","1",,,"3","13",,,,,,"1","2","2",,,"15","3","2","3","2",,"2",,0,0,0,15265,960,0,0,0,23180,0,0,0,0,1700,"9",,"8","10","3","5",,"1","2",,"5","10","6","7","8",,"1","1","8","9","9","1","1","1","1","3","1","1","6","440.272191310777"
"2013","AT",39860102,598.119298245614,,"4","2013","10","1",1945,"2","5","1","AT","1",,"3","7","2",,,,"3","74","39",,,,"13","1","1","2",,,"16","4","2","3","2",,"2",,0,792,0,0,0,0,0,0,27028,0,0,0,0,,"10","7","10","10","4","5","2","5","2",,,"10","0","3","8","9","1","2","5","9",,,"1","1","3","1","1","1","5","1317.85132824128"
"2013","AT",39877101,598.119298245614,,"6","2013","21","1",1947,"1","1","1","AT","2",,"5","7","1",,,,"3","11","38",,,,"13","1","1","2",,,"15","1","2","3","2",,"2",,0,0,0,2181,0,0,0,0,46768,0,0,0,0,4405,"8",,"8","2","2","5",,"5","2",,"10","5","3","0","6","10","1","1","4","9","6","1","1","1","1","3","1","1","5","831.849018637452"
"2013","AT",39877102,598.119298245614,,"3","2013","16","9",1944,"2","2","3","AT","2",,"3","7","1","1",,,"3","43","39",,,,"13","1",,,,"5","19","2","1","3","2",,"2",,0,1286,0,0,4300,0,0,0,16241,0,0,0,0,1300,"5","8","10",,"2","4","2","4",,"9",,"10","2","8","9","5","1","1","7","8","10","4","1","1","1","1","1","1","1",
"2013","AT",39914501,598.119298245614,,"5","2013","30","9",1950,"2","2","3","AT","2",,"3","7","2","1",,,"2","61","65",,,,"2",,"2","2",,,"18","1","2","3","2",,"2",,0,0,0,2594,0,0,0,0,17545,0,0,0,0,,"9","10",,"8","5","5","3","3",,"10",,"4","2","10","7","0","1","1","0","6","10",,"1","1","1","2","1","1","3","475.438165924352"
"2013","AT",39914502,598.119298245614,,"4","2013","19","12",1962,"1","1","3","AT","2",,"3","1","1",,,,"3","72","40",,"f",,"1","1",,,,,"26","4","1","3","2",,"2",,46454,0,0,2043,360,0,0,0,0,0,0,0,0,,"10",,"8",,"5","3","2","5","2","9",,"7","2","3",,"10","1","1",,"10",,,"1","1","1","1","1","1","1","266.212278760907"
"2013","AT",40050101,598.119298245614,,"5","2013","17","4",1933,"1","2","1","AT","2",,"4","7","1",,,,"1","75",,"12",,,,"1","2",,,,"14","2","2","1","2",,"2",,0,0,0,0,600,0,0,0,16803,0,0,0,0,,"8","10","7","6","3","5","2","5",,,,"2",,"7",,"5","1","1","8","10","4","3","2","1","1","1","1","3","1","730.430626269421"
"2013","AT",40050102,598.119298245614,,"5","2013","14","6",1945,"2","4","3","AT","2",,"4","7","2",,,,"3","33",,,,,,"1","1",,,,"28","1","2","3","2",,"2",,0,0,0,8836,0,0,0,0,22024,0,0,0,0,,"6","10","3","10","2","5","2","3","2","9","6","10","3","7","5","8","1","1","8","10","4","2","1","1","1","1","1","1","6","799.054946304543"
"2013","AT",40163101,598.119298245614,,"7","2013","16","9",1932,"1","2","1","AT","2",,"5","7","1","1",,,"3","61","39",,,,"7","1","2","2",,,"19","2","1","1","2",,"2",,0,0,0,834,0,0,0,0,33301,0,0,0,0,,"9","8","1","10","3","5","2",,"2","9","8","9","5","7","7","8","1","2",,,"7",,"1","1","1","2","1","3","5","1002.19981199915"
"2013","AT",40163102,598.119298245614,,"4","2013","16","9",1968,"1","2","3","AT","2",,"3","1","1",,,,"3","72","39",,"b-e",,"13","1","1","2",,,"23","1","2","3","2",,"2",,81494,0,0,0,880,0,0,0,0,0,0,0,0,,"9",,,,"5","5","2","2","3",,,"6","5","8","4","10",,"1","6","10","7","3","1","1","1","1","1","1","5","1725.28236810366"
"2013","AT",40218401,598.119298245614,,"6","2013","18","2",1955,"2","2","3","AT","2",,"5","2","2","1","2","1","3","23",,,"r-u",,,"1",,"2",,,"16","3","2","3","2",,"2",,0,1583,0,0,1560,0,0,0,0,0,0,0,0,2020,"8","9","7","9","4","3","2","4","3",,,"6","4","2","2","7","1","1",,"10","8","1","1","1","1","1","1","1","1","350.009678155757"
"2013","AT",40218402,598.119298245614,,"2","2013","19","7",1960,"1","2","3","AT","2",,"5","7","2",,"2",,"3","13","30",,,,,"1","1","1",,,"18","4","2","3","2",,"2",,0,0,0,4377,0,0,0,0,0,22637,0,2104,0,3400,"8","10","6","10","3","4","2","3","2",,"8","10","6","2","8","8",,"1",,"8",,"1","1","1","1","3","1","1","1","2428.76918419426"
"2013","AT",40331401,598.119298245614,,"6","2013","16","8",1956,"1","5","3","AT","2",,"3","1","1","1",,,"3","81",,,"j",,"9","1","1","2",,,"20","1","2","3","2",,"2",,65919,953,0,0,0,0,0,0,0,0,0,0,0,,"8","10","5","9",,"5","4",,"2","9",,"5","0","10","8",,"1","1","5","10","8","2","1","1","2","1","1","1","1","1167.18322558684"
"2013","AT",40331402,598.119298245614,,"4","2013","14","4",1959,"2","2","1","AT","2",,"3","3","1","1",,,"3","21","20",,"g",,,"1","1","2",,,"16","5","2","3","2",,"2",,845,238,0,0,0,17616,0,0,0,0,0,0,0,2100,"9","8","8","6","4",,,"2","3",,"7","4","7","9","7","8","1","1",,"8","10","1","1","1","1","1","3","1","5","1946.2342905819"
"2013","AT",40348101,598.119298245614,,"6","2013","11","7",1975,"2","2","3","AT","2",,"4","2","1",,,,"3","33","38",,"q",,"13","1","1","2",,"4","16","2","2","3","2",,"2",,108884,0,0,0,0,0,0,0,0,0,0,0,0,2800,"5","10",,"8",,,"2","4","1",,,"2",,,"10","10","1","1","7","6","3","1","1","1","1","1","1","3","6",
"2013","AT",40454201,598.119298245614,,"6","2013","15","11",1941,"1","5","2","AT","2",,"3","7","1",,,,"2","83",,,,,"10",,"1","2",,,"30","2","2","3","2",,"2",,0,0,0,0,0,0,0,0,56214,0,0,0,0,360,"10","5","4","9",,"5","1","4","1","7",,"9","5","4",,"8",,"1","8","7","8","3","1","1","3","1","2","1","6","863.882575420994"
"2013","AT",40454202,598.119298245614,,"6","2013","16","9",1946,"2","5","1","AT","2",,"3","7","2",,,,"3","91","25",,,,"11","1","2",,,,"18","5","2","3","2",,"2",,81,0,0,0,0,0,0,0,19037,0,0,0,0,,"8","10","6",,,,"1","5","2",,,"10","8","1","9","9","1",,"7","9","9",,"1","1","1","1","1","1","1","646.33467415312"
"2013","AT",40617101,598.119298245614,,"6","2013","6","4",1981,"1","1","1","EU","2",,"5","1","1",,,,"3","91","40",,"g",,"13","2","2",,,,"14","2","2","3","2",,"2",,20356,0,0,0,0,0,0,0,0,0,0,0,0,779,"8","6","7","9","3","5",,,"2","6","10","6","8","6",,"9",,"1","7","8","9","2",,"1","1","1","1","1","1","452.241806106309"
"2013","AT",40617102,598.119298245614,,"4","2013","7","3",1982,"2","2","3","AT","2",,"5","10","2","1",,,"3","NAs",,,,,,"1","2",,,,"16","2","2","3","2",,"2",,3600,0,0,7704,2328,0,0,0,0,0,0,0,0,1857,"8","8","3","10","3",,,"3","3",,,"4","3","6","9",,"1","1","8","5","7","3","1","1","2","1","3","1","3","384.872696505252"
"2013","AT",40867301,598.119298245614,,"4","2013","15","2",1956,"1","2","3","AT","2",,"5","1","1",,,,"3","24",,,"p",,"13","1","1","2","1",,"26","3","1","3","2","6","2",,53079,0,0,0,0,0,0,0,0,0,0,0,0,,"7","10","8","5",,"5","3","5","2","5",,"8","7","8","10","9","1","1","5","8","9",,"1","1","1","1","1","3","6","287.762848399"
"2013","AT",40867302,598.119298245614,,"5","2013","25","2",1958,"2","2","1","AT","2",,"4","4","1",,,,"3","61",,,"r-u",,"13","1","1","2",,,"16","2","2","2","2",,"2",,0,0,0,1735,0,46984,0,0,0,0,0,0,0,5500,"9","8","10","4","4","4","2","4","2","10",,"8","0","1","8","10","1","1","5","10","10","3","1","1","2","1","1","1","1","998.608031217536"
"2013","AT",40890001,598.119298245614,,"6","2013","26","8",1981,"1","1","1","AT","2",,"3","1","1",,,,"3","41","39",,"l-n",,"10","1","1","2",,,"16","1","2","2","2",,"2",,60443,0,,2975,500,0,0,0,0,0,0,0,0,300,"10","5","0","5","3","5","2","5","2","7",,"7","5","8",,"10","1","1","5","10","10","1","1","1","1","1","1","1","1","1011.97602595983"
"2013","AT",40890002,598.119298245614,,"6","2013","30","4",1989,"2","2","2","AT","2",,"3","3","2",,,,"2","61",,,"a",,"1","1","2",,,,"16","3","2","3","2",,"2",,0,0,0,0,900,12606,0,0,0,0,0,0,0,,,"8","6","8","3",,"1","4","2",,"10",,"5","8","7",,,"1","5","10","10","1","1","1","1","1","3","1","1","575.774946982525"
"2013","AT",40948501,598.119298245614,,"6","2013","15","4",1941,"1","2","1","AT","2",,"3","7","2",,,,"3","72",,,,,"11","1",,,,,"18","3","1","3","2",,"2",,0,0,0,482,0,0,0,0,33209,0,0,0,0,,"6","8","10","10","5","5","2","4","2","8","10","7","2","7","5","6","1","1",,"8","10","1","1","1","1","1","1","1","5","576.458419685082"
"2013","AT",40948502,598.119298245614,,"4","2013","12","5",1945,"2","2","1","Other","2",,"2","7","2","1",,"1","3","94",,,,,,,"2","2",,,"15","2","1","3","2",,"2",,0,0,0,3593,0,0,0,0,254,196,0,0,0,,"10","10","10","7","4","5",,"3","2","5",,"5",,,"0","10","2","1","6",,"9","1","1","1","1","3","1","1","6","957.450438086018"
"2013","AT",40957401,598.119298245614,,"6","2013","28","7",1932,"2","4","1","AT","2",,"2","7","2",,"2",,"3","42",,,,"2",,"1",,"2",,"1","17","2","1","2","2",,"2",,0,0,0,1237,0,0,0,0,12778,0,0,0,0,,"8","10","8","10","5",,"1","4","3",,"8","3","7","5","10","10","1","1",,,"9","2","1","1","1","3","1","1","5","936.431909261512"
"2013","AT",40957402,598.119298245614,,"6","2013","23","4",1961,"1","1","1","AT","2",,"3","5","2","1",,,"3","33","30",,,,,"1","2",,,,"14","3","1","3","2",,"2",,20270,0,,0,2500,0,0,1557,0,0,0,0,0,,"8","8","5",,"4","5","4","5","2","5","8","0","0","4","10","9","1","1","3","10","8","3","1","2","1","1","1","1","1","615.329263535075"
"2013","AT",41019301,598.119298245614,,"3","2013","14","5",1940,"1","2","1","AT","2",,"3","7","1",,,,"3","33",,,,,,,,,,,"15","2","2","2","2",,"2",,0,0,0,4422,480,0,0,0,36458,0,0,0,0,,,"10","7","10","2","5","3","3","3","2",,"8","6",,"5","7","1","1","4","10","10","2","1","1","1","1","1","1","5","1238.57429144299"
"2013","AT",41019302,598.119298245614,,"6","2013","23","6",1946,"2","2","3","AT","2",,"3","7","2",,,,"2","33","25",,,,"11","1","2",,,,"19","3","1","3","2",,"2",,0,0,0,1029,0,0,0,0,1944,9065,0,0,0,,"10","8","6","8","3","4","2","5","2","7",,"8","7","8","9","9","1","1",,"4","10",,"1","1","1","1","1","3","5","759.32953586525"
"2013","AT",41045401,598.119298245614,,"3","2013","10","9",1938,"1","2","3","AT","2",,"3","7","2","1","1",,"2","61",,,,,"13",,"1",,,,,"3","2","3","2",,"2",,0,99,0,4204,0,0,0,0,6432,4581,0,0,0,1916,"4","6","6","10","3","4",,"5","3","3",,"7","2",,"6","9","1","1","0","8","10","3","1","1","1","1","3","1","6","354.765225366197"
"2013","AT",41045402,598.119298245614,,"5","2013","14","3",1942,"2","5","1","AT","2",,"3","7","1",,,,"3","51","30",,,"6",,"1","2","2",,,"15","2","2","3","2",,"2",,0,0,0,3020,0,0,0,0,23317,0,0,0,0,1700,"9","9",,"6",,"2",,,"2","9","10","5","8","7","5","10","1","1","0","10","8","2","1","1","1","1","1","1","6","688.784603602488"
"2013","AT",41126201,598.119298245614,,"6","2013","9","9",1980,"1","2","1","AT","2",,"4","1","1",,,,"3","13","40",,"b-e",,"13","1","1","2",,"1","19","2","2","2","2",,"2",,22600,0,0,0,2160,27109,0,0,0,0,0,0,0,1800,"8","5","7","10",,"5","4","5","2",,,"8","3","5","8","8","1","1","8","8","10","2","1","1","1","1","1","1","1","1856.06120771348"
"2013","AT",41126202,598.119298245614,,"5","2013","19","1",1982,"2","1","3","AT","2",,"5","1","1","1",,,"3","43","30","4","g",,"13",,"1","2",,,"24","1","2","3","2",,"2",,40750,0,0,0,0,0,0,1758,0,0,4082,0,0,,"10","7","6","9","4","5",,"4","2",,"10","10","4","7","9","5","1","1","8","10","9","1","1","1","1","1","1","3","5","992.888437559587"
"2013","AT",41180601,598.119298245614,,"6","2013","23","8",1932,"2","2","1","AT","2",,"2","7","2","1",,,"2","NAs","39",,,,,"1","2",,,,"15","3","2","1","2",,"2",,0,937,0,1071,0,0,0,0,8658,0,0,0,0,,"6","9","7","6","4",,"3",,,"5","2","5","3","9","3","10","2","2","4","8","9","1","1","1","1","1","1","1","1","874.404119154705"
"2013","AT",41180602,598.119298245614,,"6","2013","17","12",1962,"1","1","3","AT","2",,"3","1","2",,,,"3","14","40",,"f",,"4","1",,"2",,,"15","2","2","3","2",,"2",,110903,0,0,2755,0,0,0,0,0,0,0,0,0,,"9","8","10",,"2","5","2","4","2","9","9","10","3","8",,"9","1","1",,"9","5","1","1","1","1","2","2","3","1",
"2013","AT",41202501,598.119298245614,,"2","2013","21","7",1939,"1","2","1","AT","2",,"3","7","1",,,,"3","75","40",,,,,"1","1",,,,"15","2","1","3","2",,"2",,0,0,0,10247,0,0,0,0,19355,0,0,0,0,,,"0","6","10","4","4",,"4","4",,"10","6","5","8","6","10","1",,"9","9","9","3","2","1","1","1","1","1","5",
"2013","AT",41202502,598.119298245614,,"4","2013","22","6",1939,"2","4","1","AT","2",,"3","7","2",,,,"3","NAs","40",,,,,,"2","2",,,"19","3","2","3","2",,"2",,3391,0,0,0,0,0,0,0,22054,0,0,0,0,,"5","10","0","10","4","5","2","3","4","10",,"7","5","8","6","9","1","1","5","9","6","1","1","1","1","2","1","1","6","437.525213120141"
"2013","AT",41285801,598.119298245614,,"4","2013","17","3",1964,"2","2","3","AT","2",,"3","1","1",,,,"3","11",,,"p",,"13","1","1","2",,,"19","1","2","3","2",,"2",,60769,0,0,0,0,0,0,0,0,0,0,0,0,440,,"5",,"5","1","5","1","3","3","9",,"8","10","8","7","7","1","1","5","4","9","2","1","1","1","3","1","1","6","5652.02308441393"
"2013","AT",41285802,598.119298245614,,"3","2013","34","5",1995,"1","1","3","AT","1",,"2","6","1","1","1",,"3","NAs","40",,,"7","12",,"1",,,,,"1","2","1","2",,"2",,1124,238,0,5464,0,37,0,0,0,0,0,0,0,,"8","5","4",,"5","3","2","5","1","9",,,"2","3","9","9","1","1","4","10","10","2","1","1","1","1","1","1","1","456.579736103044"
"2013","AT",41334201,598.119298245614,,"6","2013","20","3",1993,"2","1","1","AT","2",,"2","6","1","1",,,"1","NAs",,,,,,"1","1",,,,"17","4","2","3","2",,"2",,1141,848,0,0,0,0,0,0,0,0,0,0,0,3000,"5","10","2","7","3","5","3","4","5","9",,"7","10","4","6",,,"1","9","10","10","2","1","1","1","3","1","1","5","4231.17813275426"
"2013","AT",41334202,598.119298245614,,"5","2013","40","3",1988,"1","1","1","AT","2",,"5","1","1","2","2",,"3","21",,,"b-e",,,"1","2","2",,,"15","3","2","3","2",,"2",,26071,0,0,6831,2500,0,0,0,0,0,0,0,0,3300,"7","10","9","10","3","5","3","4","2","8","8","10","5","8","5","9","1","1","6","9","5","1","1","1","1","1","1","1","5","3129.42177126219"
"2013","AT",41429501,598.119298245614,,"4","2013","15","7",1940,"1","2","1","AT","2",,"2","7","1",,,,"3","61","40",,,,"13","1","1",,,,"14","5","1","3","2",,"2",,0,0,0,7804,0,0,0,0,31653,0,0,0,0,,"5","9","7","2","4","3","2","5",,,,"9","5","5",,"10","1","1",,"9","10","2","1","1","2","1","3","1","6","431.596798451087"
"2013","AT",41429502,598.119298245614,,"4","2013","22","10",1943,"2","2","1","AT","2",,"5","7","1",,,,"3","NAs","50",,,,,"1","2","2",,"4","14","3","1","3","2",,"2",,0,0,0,0,0,0,0,0,27249,0,0,0,0,,"9","8","4","3","3","3","2","4","3","7",,,"8","8","7","10","1","1","4","10","8","1","1","1","3","1","2","1","5","598.111108070668"
"2013","AT",41450801,598.119298245614,,"3","2013","16","7",1969,"1","2","1","AT","2",,"4","1","1",,,,"3","33",,,"g",,"11",,,"2","3",,"22","3","2","3","2",,"2",,87771,0,0,0,0,0,0,0,0,0,0,0,0,,"10","8",,"7","4","5","2","5","3",,,"9","2","2","7","10","1","1","6","5","10","2","1","1","1","2","2","1","6","418.748117349955"
"2013","AT",41450802,598.119298245614,,"7","2013","57","1",1972,"2","2","1","AT","1",,"3","2","1",,,"1",,"51","39",,"g",,,,"2",,,,"16","4","2","3","2",,"2","5",5954,0,0,12294,0,0,0,0,0,0,0,0,0,2736,"7","8","8",,"5","3","2","4",,"8",,,"5","10","8","8","2",,"7","8","10",,"1","1","1","3","1","1","6","725.285607699326"
"2013","AT",41462801,598.119298245614,,"4","2013","8","12",1950,"1","4","3","EU","2",,"3","7","1",,"2",,"3","71",,,,,,"2","2",,,,,"3","2","1","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,"10","6","9","10",,"5","2","5","3","7",,"8","4",,"8","9",,"1","6","7","10","1","1","1","1","1","1","1","6","1068.40599961739"
"2013","AT",41462802,598.119298245614,,"3","2013","10","11",1951,"2","2","3","AT","2",,"2","7","2",,,,"2","61",,,,"5",,"2","2",,,,"15","1","1","3","2",,"2",,0,0,0,7593,0,0,0,0,11953,0,0,0,0,,"7","10","6","10","3","3","2","4","2",,,"10",,,"6","8","1","1","5","10","8",,"1","1","1","1","1","3","6","760.798341196513"
"2013","AT",41579001,598.119298245614,,"6","2013","18","12",1955,"1","2","3","AT","2",,"5","1","1","1",,,"3","25","45",,"o",,"13","1","1",,,,"15","2","1","3","2",,"2",,78723,871,0,0,2000,0,0,0,0,0,0,17540,0,,"5","8",,"9",,"5","3","3","2","8","10","2","5","7","6","10","1","1","8","5","10","1","1",,"1","1","1","3","1","1775.55274770149"
"2013","AT",41579002,598.119298245614,,"3","2013","17","4",1958,"2","2","3","AT","2",,"2","10","2","1",,,"3","91","50",,,,,"1","2","2","1",,"14","1","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,30,0,3500,"10","8","9",,"5","4","2","4","2","10","8","8",,"6",,"9","1",,"5",,"10","4","1","1","1","3","1","1","3",
